id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
1042000,6750000,HOUSE,FARMHOUSE,Flanders,East Flanders,Oudenaarde,9700,50.8387079,3.5710372,1850.0,250,7423.0,4,12,0,0,0,1,0,0,0,0,1,MISSING,542.0,F,FUELOIL,1,448.0
11421000,3760000,HOUSE,HOUSE,Flanders,East Flanders,Eeklo,9900,51.1921226,3.5822142,1973.0,160,549.0,3,3,0,0,0,0,0,0,0,0,0,GOOD,121.0,B,GAS,1,1036.0
15937000,5730000,HOUSE,HOUSE,Flanders,Limburg,Maaseik,3920,51.2201911,5.2999325,1998.0,357,1411.0,4,7,0,0,1,0,0,0,0,0,0,GOOD,323.0,D,GAS,1,1965.0
32533000,2850000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9880,51.0878788,3.4356892,1934.0,0,5758.0,0,1,0,0,0,0,0,0,0,0,1,TO_RENOVATE,1502.0,F,MISSING,0,267.0
48785000,4350000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8790,50.8869257,3.4218813,1945.0,155,477.0,2,3,0,0,0,0,0,0,0,0,0,MISSING,385.0,D,GAS,1,871.0
32104000,1890000,HOUSE,HOUSE,Wallonia,Liège,Huy,4520,50.5486947,5.2302525,1962.0,153,2720.0,4,3,0,0,1,1,35,1,2555,0,1,GOOD,449.0,F,FUELOIL,1,674.0
53122000,3750000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3803,50.8121554,5.1387664,2017.0,135,263.0,0,3,0,0,0,1,22,0,0,0,0,MISSING,82.0,A,GAS,1,582.0
38770000,4690000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1950,50.8588676,4.4633603,1966.0,115,183.0,2,3,0,0,0,0,0,0,0,0,1,GOOD,365.0,D,GAS,0,1588.0
34369000,4490000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1050,50.829825,4.3711442,1930.0,128,54.0,2,5,0,0,0,0,0,0,0,0,1,TO_RENOVATE,678.0,G,MISSING,1,1035.0
44385000,2750000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1981,50.9903239,4.4930173,1936.0,156,321.0,3,2,0,0,1,1,33,1,108,0,0,TO_RENOVATE,502.0,F,GAS,1,540.0
24213000,2250000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1490,50.6098214,4.5426936,1849.0,154,562.0,4,3,0,0,0,0,0,1,377,0,0,TO_RENOVATE,782.0,G,FUELOIL,1,510.0
50133000,3730000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2440,51.1683638,4.9831478,1996.0,171,1268.0,3,3,0,0,0,1,0,0,0,0,0,AS_NEW,171.0,B,GAS,1,1016.0
66916000,4200000,HOUSE,HOUSE,Wallonia,Luxembourg,Marche-en-Famenne,6990,50.2669311,5.4442121,1971.0,320,605.0,0,4,0,0,1,1,20,1,605,0,1,GOOD,202.0,C,FUELOIL,1,1855.0
65130000,3650000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9137227,4.376033,1950.0,130,132.0,2,3,0,0,0,1,6,1,35,0,0,GOOD,344.0,D,GAS,1,798.0
43367000,3500000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8450,51.2267309,2.9624593,1930.0,158,274.0,2,3,0,0,0,0,0,0,0,0,0,GOOD,103.0,B,GAS,1,623.0
9256000,3950000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8020,51.1099475,3.2263437,2010.0,120,300.0,3,3,0,0,1,1,30,1,150,0,0,AS_NEW,168.0,B,GAS,1,684.0
60897000,3490000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3582,51.0630303,5.2930096,1931.0,90,5243.0,4,3,0,0,0,0,0,1,5000,0,1,TO_RENOVATE,1392.0,F,MISSING,1,352.0
10961000,3390000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9500,50.7641373,3.8273458,1954.0,0,672.0,4,4,0,0,0,0,0,0,0,0,0,GOOD,242.0,C,GAS,1,988.0
21294000,7990000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1410,50.7041104,4.4069394,2004.0,300,1359.0,4,4,0,0,1,1,100,0,0,0,1,GOOD,151.0,B,GAS,1,4827.0
28124000,8500000,HOUSE,APARTMENT_BLOCK,Wallonia,Liège,Liège,4122,50.5459967,5.5224185,1952.0,397,4644.0,4,5,0,0,0,0,0,0,0,0,1,MISSING,334.0,D,FUELOIL,0,2261.0
43006000,5490000,HOUSE,EXCEPTIONAL_PROPERTY,Wallonia,Liège,Liège,4690,50.755094,5.5393617,1997.0,368,1965.0,4,6,0,0,1,1,30,1,1700,0,1,TO_BE_DONE_UP,198.0,C,FUELOIL,1,1625.0
9048000,3499000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.2199775,2.9091611,1930.0,359,162.0,0,5,0,0,0,0,0,0,0,0,0,TO_RENOVATE,299.0,C,MISSING,1,892.0
35390000,4990000,HOUSE,COUNTRY_COTTAGE,Flanders,East Flanders,Gent,9800,50.9662389,3.5076169,1800.0,155,1603.0,4,2,0,0,0,1,40,1,1603,0,0,TO_BE_DONE_UP,504.0,F,GAS,1,710.0
5337000,1250000,HOUSE,HOUSE,Wallonia,Liège,Liège,4020,50.643368,5.603469,1900.0,70,62.0,2,1,0,0,0,1,21,0,0,0,0,GOOD,305.0,D,GAS,1,325.0
79431000,2100000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2070,51.2094192,4.3276725,1934.0,136,150.0,2,2,0,0,0,0,0,1,34,0,0,MISSING,608.0,F,GAS,1,559.0
37143000,2799000,HOUSE,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6183,50.4697991,4.3287334,1874.0,185,250.0,3,4,0,0,0,1,8,1,120,0,0,GOOD,371.0,E,GAS,1,1378.0
67013000,3300000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8460,51.1643934,3.0125711,1940.0,0,841.0,2,4,0,0,0,0,0,1,841,0,0,TO_BE_DONE_UP,707.0,F,GAS,1,856.0
69129000,4190000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1470,50.6018162,4.4549292,1992.0,145,460.0,3,4,0,0,0,0,0,0,0,0,0,MISSING,201.0,C,ELECTRIC,1,1.0
59058000,1700000,HOUSE,COUNTRY_COTTAGE,Wallonia,Namur,Dinant,5555,49.9221447,5.088877,1950.0,180,1246.0,2,4,0,0,1,0,0,1,0,0,0,TO_BE_DONE_UP,453.0,F,FUELOIL,0,369.0
62499000,5400000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3078,50.8805539,4.586972,1948.0,260,490.0,2,3,0,0,0,0,0,0,0,0,0,MISSING,355.0,D,FUELOIL,1,1593.0
34043000,4490000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1745,50.9744855,4.1867371,1930.0,175,168.0,3,4,0,0,0,1,0,0,0,0,0,AS_NEW,200.0,B,GAS,1,830.0
2662000,2490000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1360,50.6235689,4.8078786,1965.0,92,1000.0,4,2,0,0,0,1,19,1,833,0,1,TO_RENOVATE,493.0,F,FUELOIL,1,932.0
46917000,4680000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2100,51.2234421,4.4626992,1930.0,179,158.0,2,4,0,0,1,0,0,1,50,0,1,TO_RENOVATE,763.0,F,GAS,1,818.0
63038000,4690000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3740,50.863486,5.5423298,1974.0,250,1133.0,4,5,0,0,1,0,0,0,0,0,1,GOOD,335.0,D,GAS,0,1117.0
30932000,6400000,HOUSE,MANSION,Flanders,Antwerp,Antwerp,2100,51.222309,4.4645996,1912.0,200,180.0,2,4,0,0,0,1,20,1,75,0,0,JUST_RENOVATED,152.0,B,GAS,1,647.0
58611000,2880000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3400,50.7689631,5.0248777,1962.0,150,252.0,3,2,0,0,0,1,80,1,100,0,0,JUST_RENOVATED,294.0,C,GAS,1,294.0
37309000,7850000,HOUSE,MIXED_USE_BUILDING,Flanders,East Flanders,Gent,9840,50.9929725,3.6554016,1951.0,550,402.0,2,4,0,0,0,1,32,0,0,0,0,TO_RENOVATE,561.0,F,FUELOIL,1,1653.0
75420000,1500000,HOUSE,HOUSE,Wallonia,Hainaut,Ath,7940,50.5978674,3.8520788,1951.0,110,454.0,3,2,0,0,1,0,0,1,0,0,1,TO_RENOVATE,796.0,G,MISSING,0,580.0
7350000,5650000,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,Antwerp,Turnhout,2340,51.3138102,4.8558962,1937.0,314,996.0,4,5,0,0,0,1,0,0,0,0,1,GOOD,363.0,D,GAS,1,1395.0
76711000,1490000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.2203927,2.9053921,1918.0,152,50.0,0,4,0,0,0,0,0,0,0,0,0,TO_RENOVATE,447.0,E,MISSING,1,580.0
54284000,3590000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2550,51.1380927,4.4423592,1940.0,131,185.0,2,3,0,0,0,1,15,1,111,0,0,GOOD,239.0,C,GAS,1,599.0
32548000,3890000,HOUSE,TOWN_HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1932,50.8648463,4.4283517,1966.0,222,232.0,2,3,0,0,1,1,12,1,150,0,0,MISSING,568.0,F,GAS,1,1336.0
70694000,7490000,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,West Flanders,Oostend,8480,51.1438602,3.0675708,1977.0,250,42251.0,4,4,0,0,0,1,1,1,1,0,0,TO_BE_DONE_UP,536.0,F,ELECTRIC,1,1186.0
21621000,2990000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8310,51.1955615,3.2335104,1946.0,85,116.0,2,3,0,0,0,0,0,1,116,0,1,JUST_RENOVATED,157.0,B,GAS,0,260.0
31484000,2700000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1785,50.9553392,4.2268447,1932.0,0,342.0,2,3,0,0,0,0,0,0,0,0,0,GOOD,374.0,D,MISSING,0,949.0
51295000,4600000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9850,51.0539476,3.5268563,1850.0,104,8980.0,4,2,0,0,0,0,0,0,0,0,0,MISSING,1496.0,F,WOOD,0,228.0
3567000,2990000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2100,51.2296938,4.4581107,1921.0,180,111.0,2,3,0,0,1,0,0,1,57,0,0,GOOD,205.0,C,GAS,1,562.0
37614000,2950000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,6590,50.0284788,4.1640358,1918.0,256,1381.0,2,4,0,0,0,1,0,1,1200,0,1,GOOD,252.0,C,FUELOIL,1,954.0
78383000,3750000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1360,50.6241459,4.7732718,2010.0,135,379.0,0,4,0,0,0,0,0,0,0,0,1,MISSING,165.0,B,GAS,1,1189.0
31910000,3790000,HOUSE,HOUSE,Wallonia,Liège,Verviers,4700,50.6166358,6.0347385,1968.0,150,345.0,4,4,0,0,0,1,10,1,250,0,0,JUST_RENOVATED,149.0,B,FUELOIL,1,970.0
60257000,2400000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9160,51.121025,3.9250499,1934.0,111,303.0,3,3,0,0,1,0,0,0,0,0,0,TO_BE_DONE_UP,679.0,F,GAS,1,268.0
36194000,2950000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3800,50.8179073,5.1834531,1850.0,270,160.0,0,2,0,0,0,0,0,0,0,0,1,MISSING,336.0,D,GAS,1,1740.0
17733000,4500000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3460,50.9479386,4.9496543,1950.0,280,2849.0,4,3,0,0,0,1,0,0,0,0,0,AS_NEW,287.0,C,FUELOIL,1,724.0
36651000,2750000,HOUSE,HOUSE,Wallonia,Luxembourg,Marche-en-Famenne,6980,50.1636249,5.6848539,2005.0,108,720.0,4,3,0,0,0,1,30,1,720,0,1,GOOD,314.0,D,ELECTRIC,1,883.0
76759000,5500000,HOUSE,VILLA,Flanders,West Flanders,Kortrijk,8582,50.758383,3.4318596,1993.0,184,859.0,4,3,0,0,1,1,40,1,0,0,0,GOOD,295.0,C,GAS,1,743.0
5764000,1750000,HOUSE,HOUSE,Wallonia,Namur,Namur,5001,50.4722661,4.824731,1968.0,135,235.0,2,3,0,0,0,1,15,1,100,0,1,GOOD,507.0,F,GAS,1,745.0
51823000,3850000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3800,50.8178615,5.1791464,1931.0,266,135.0,0,4,0,0,0,0,0,0,0,0,0,GOOD,318.0,D,GAS,1,996.0
71825000,2450000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1570,50.7496401,3.9731476,1962.0,175,824.0,3,3,0,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,929.0,F,FUELOIL,1,580.0
45964000,6490000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1932,50.8654491,4.4307812,1974.0,216,727.0,4,5,0,0,1,0,0,0,0,0,0,MISSING,392.0,D,GAS,1,2689.0
78324000,5990000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8300,51.3132445,3.3005085,1990.0,145,858.0,4,3,0,0,0,1,25,1,730,0,0,TO_BE_DONE_UP,257.0,C,GAS,1,1070.0
5174000,3295000,HOUSE,BUNGALOW,Wallonia,Namur,Namur,5100,50.4194239,4.9115614,1987.0,135,563.0,4,3,0,0,1,1,0,1,0,0,1,GOOD,377.0,E,MISSING,1,1060.0
27627000,5450000,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6790,49.564567,5.7489696,1998.0,226,0.0,4,4,0,0,0,0,0,0,0,0,1,GOOD,104.0,B,FUELOIL,1,1004.0
1631000,2120000,HOUSE,HOUSE,Wallonia,Liège,Huy,4540,50.552799,5.3089717,1875.0,179,476.0,3,4,0,0,0,1,38,1,381,0,1,MISSING,565.0,G,GAS,1,337.0
28175000,3390000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8200,51.2082848,3.1767939,1969.0,192,428.0,3,5,0,0,0,0,0,0,0,0,0,GOOD,677.0,F,FUELOIL,1,1167.0
43720000,3290000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9100,51.1692145,4.1339737,1955.0,247,207.0,0,4,0,0,0,0,0,0,0,0,0,MISSING,249.0,C,GAS,1,783.0
72236000,4100000,HOUSE,HOUSE,Flanders,West Flanders,Veurne,8630,51.0755746,2.6561466,1978.0,200,243.0,3,4,0,0,0,0,0,1,43,0,1,GOOD,295.0,C,GAS,1,741.0
78016000,3825000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2100,51.1930375,4.471952,1976.0,0,0.0,1,4,0,0,0,1,8,1,130,0,0,GOOD,209.0,C,GAS,1,927.0
31123000,2920000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3191,50.9945994,4.551992,1939.0,146,258.0,0,3,0,0,0,0,0,0,0,0,0,MISSING,606.0,F,GAS,1,492.0
33441000,5290000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3020,50.8970801,4.6383505,1991.0,171,429.0,0,3,0,0,1,0,0,1,0,0,0,JUST_RENOVATED,96.0,A,GAS,1,986.0
36379000,1999000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6230,50.5132941,4.3548245,1924.0,200,385.0,3,3,0,0,0,1,35,0,0,0,0,GOOD,438.0,F,FUELOIL,1,493.0
21456000,5500000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1160,50.812192,4.4369455,1928.0,110,253.0,3,2,0,0,0,0,0,1,71,0,0,GOOD,270.0,E,MISSING,1,1390.0
49962000,3995000,HOUSE,TOWN_HOUSE,Flanders,Antwerp,Antwerp,2850,51.1005548,4.3882041,1972.0,227,258.0,2,4,0,0,0,0,0,1,168,0,0,GOOD,142.0,B,MISSING,1,741.0
1993000,6240000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1850,50.9285233,4.3650762,1934.0,171,1330.0,3,3,0,0,1,0,0,0,0,0,1,GOOD,291.0,C,GAS,1,1715.0
12825000,2650000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8501,50.8341357,3.2524756,1962.0,0,0.0,2,7,0,0,0,1,0,1,193,0,0,GOOD,259.0,C,MISSING,1,823.0
60560000,2990000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2070,51.198083,4.3293823,1930.0,0,1105.0,3,4,0,0,1,0,0,1,0,0,0,TO_RENOVATE,738.0,F,GAS,0,1206.0
62428000,21500000,HOUSE,VILLA,Flanders,West Flanders,Brugge,8300,51.3224776,3.311388,1990.0,390,1179.0,4,3,0,0,0,0,0,0,0,0,0,MISSING,239.0,C,FUELOIL,1,1.0
12558000,1870000,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7864,50.7433868,3.8687216,1899.0,200,1095.0,4,3,0,0,1,0,0,1,0,0,1,TO_RENOVATE,867.0,G,WOOD,0,349.0
24609000,3354000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2100,51.2087183,4.4735808,1930.0,153,270.0,3,2,0,0,0,0,0,1,171,0,0,GOOD,327.0,D,GAS,1,733.0
73352000,6390000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9080,51.0778985,3.8758757,1989.0,260,401.0,3,3,0,0,0,0,0,0,0,0,0,GOOD,149.0,B,GAS,1,1933.0
62982000,4290000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1547,50.7272365,3.9736612,1874.0,297,918.0,4,5,0,0,1,1,0,0,0,0,0,GOOD,906.0,F,FUELOIL,1,1313.0
17798000,1590000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3620,50.88797,5.6561237,1918.0,205,372.0,3,3,0,0,0,0,0,0,0,0,1,TO_RENOVATE,367.0,D,MISSING,0,409.0
433000,3000000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3220,50.9202595,4.7534513,1946.0,0,342.0,3,3,0,0,0,1,0,0,0,0,0,TO_BE_DONE_UP,296.0,C,GAS,1,567.0
41286000,2750000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3440,50.8325857,5.126213,1993.0,132,3054.0,4,2,0,0,1,0,0,0,0,0,1,TO_BE_DONE_UP,321.0,D,FUELOIL,1,897.0
20729000,4950000,HOUSE,MIXED_USE_BUILDING,Flanders,East Flanders,Aalst,9400,50.8341157,3.9872966,1972.0,175,779.0,0,4,0,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,468.0,E,FUELOIL,1,1631.0
55080000,3300000,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6790,49.5638025,5.8038562,1967.0,0,166.0,4,3,0,0,0,1,1,0,0,0,0,GOOD,499.0,F,FUELOIL,0,970.0
27793000,3500000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7012,50.4414001,3.8772489,1992.0,0,1657.0,4,5,0,0,0,1,0,0,0,0,1,AS_NEW,418.0,E,MISSING,1,1586.0
40492000,2900000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3350,50.840572,5.0250171,1978.0,130,1223.0,4,3,0,0,1,0,0,0,0,0,0,GOOD,495.0,E,FUELOIL,1,1249.0
38976000,5490000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1370,50.7403241,4.7965893,1995.0,300,3000.0,4,4,0,0,1,1,0,1,0,0,1,MISSING,260.0,D,FUELOIL,1,3403.0
10782000,4490000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9190,51.2249509,4.0013184,1984.0,186,1200.0,4,4,0,0,0,1,44,1,850,0,1,MISSING,494.0,E,ELECTRIC,1,800.0
23928000,2950000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9890,50.9257734,3.6394145,1995.0,186,733.0,4,4,0,0,0,0,0,0,0,0,1,MISSING,398.0,D,MISSING,0,994.0
75957000,2500000,HOUSE,HOUSE,Wallonia,Luxembourg,Bastogne,6661,50.1433151,5.7934287,1950.0,338,2339.0,3,4,0,0,1,0,0,0,0,0,1,MISSING,232.0,C,FUELOIL,1,734.0
71738000,3790000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9220,51.1008285,4.1420718,1963.0,242,701.0,4,4,0,0,0,1,50,1,576,0,0,TO_RENOVATE,573.0,F,MISSING,1,1165.0
809000,4250000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3500,50.9243465,5.3143579,1958.0,214,451.0,2,3,0,0,0,1,1,1,451,0,0,AS_NEW,215.0,C,MISSING,1,674.0
58027000,4750000,HOUSE,VILLA,Flanders,East Flanders,Gent,9820,50.9899386,3.7621172,1968.0,205,764.0,4,3,0,0,0,0,0,0,0,0,0,TO_RENOVATE,570.0,F,FUELOIL,1,1484.0
65772000,6100000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9041,51.0841605,3.7796734,1993.0,236,640.0,4,4,0,0,0,1,55,1,624,0,0,AS_NEW,183.0,B,GAS,1,1390.0
73377000,3395000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3582,51.069513,5.208438,1972.0,223,627.0,4,3,0,0,0,1,12,0,0,0,0,GOOD,370.0,D,FUELOIL,1,1053.0
4129000,5990000,HOUSE,VILLA,Flanders,East Flanders,Aalst,9300,50.9275136,4.0048247,1966.0,265,806.0,0,4,0,0,0,1,32,0,0,0,1,AS_NEW,161.0,B,GAS,1,1474.0
42679000,2670000,HOUSE,HOUSE,Flanders,East Flanders,Eeklo,9060,51.199715,3.816059,1961.0,105,271.0,0,2,0,0,0,0,0,0,0,0,0,MISSING,484.0,E,GAS,1,503.0
11996000,2190000,HOUSE,HOUSE,Wallonia,Liège,Liège,4624,50.6103108,5.6634783,1956.0,194,0.0,3,5,0,0,0,1,54,0,0,0,0,TO_RENOVATE,382.0,E,GAS,1,1115.0
67157000,9700000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1840,51.0007904,4.318436,1928.0,340,1928.0,4,4,0,0,0,0,0,0,0,0,0,GOOD,168.0,B,GAS,1,1608.0
61501000,3690000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2660,51.1600396,4.3468516,1967.0,160,211.0,3,3,0,0,0,0,0,1,133,0,0,TO_BE_DONE_UP,281.0,C,GAS,1,976.0
63587000,4500000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2640,51.1639948,4.4644597,1918.0,174,170.0,2,4,0,0,0,1,26,1,80,0,0,GOOD,338.0,D,MISSING,0,686.0
39594000,2490000,HOUSE,MIXED_USE_BUILDING,Flanders,East Flanders,Dendermonde,9200,51.0521895,4.10724,1953.0,180,208.0,2,3,0,0,0,0,0,0,0,0,0,MISSING,755.0,F,GAS,1,964.0
77136000,3600000,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6790,49.5599449,5.7288999,2008.0,152,269.0,3,2,0,0,0,0,0,0,0,0,1,GOOD,272.0,D,FUELOIL,1,745.0
76437000,3250000,HOUSE,HOUSE,Wallonia,Liège,Verviers,4700,50.6307115,6.0446866,1998.0,0,379.0,3,3,0,0,0,0,0,0,0,0,1,AS_NEW,382.0,E,GAS,0,909.0
36850000,2400000,HOUSE,HOUSE,Wallonia,Liège,Liège,4432,50.6691315,5.5095714,1962.0,191,260.0,2,3,0,0,0,1,0,0,0,0,1,TO_BE_DONE_UP,309.0,D,FUELOIL,0,981.0
69121000,5750000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1652,50.7476748,4.3279719,1963.0,160,710.0,4,3,0,0,0,0,0,0,0,0,1,MISSING,556.0,F,GAS,0,2896.0
29633000,19950000,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,Antwerp,Turnhout,2360,51.3028787,5.0078348,2003.0,718,1961.0,4,5,0,0,0,1,0,0,0,0,1,AS_NEW,172.0,B,GAS,1,4600.0
14027000,4850000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2300,51.2920963,4.9443779,1988.0,231,878.0,4,3,0,0,0,0,0,0,0,0,0,GOOD,192.0,B,GAS,1,1403.0
526000,3750000,HOUSE,TOWN_HOUSE,Flanders,West Flanders,Brugge,8000,51.2025106,3.2224313,1967.0,310,170.0,2,2,0,0,1,1,0,0,0,0,0,TO_RENOVATE,744.0,F,GAS,1,1093.0
15826000,2350000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1421,50.6420271,4.3188164,1956.0,94,188.0,3,2,0,0,1,0,0,0,0,0,1,TO_BE_DONE_UP,741.0,G,FUELOIL,1,989.0
32852000,5390000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8210,51.1543753,3.1828324,2011.0,188,500.0,3,4,0,0,1,1,40,0,0,0,0,GOOD,87.0,A,GAS,1,650.0
42602000,1790000,HOUSE,HOUSE,Wallonia,Luxembourg,Neufchâteau,6890,49.9247491,5.278084,1918.0,147,0.0,2,3,0,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,293.0,D,FUELOIL,0,929.0
9315000,3250000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9255,51.011121,4.208361,1978.0,142,466.0,2,3,0,0,0,1,0,0,0,0,0,MISSING,382.0,D,FUELOIL,1,877.0
1334000,5500000,HOUSE,MANSION,Flanders,Antwerp,Antwerp,2018,51.2110187,4.4086616,1899.0,0,144.0,2,5,0,0,1,0,0,1,25,0,1,TO_RENOVATE,473.0,E,GAS,0,927.0
52957000,3850000,HOUSE,HOUSE,Wallonia,Liège,Liège,4000,50.6514635,5.5656738,1932.0,0,0.0,2,3,0,0,0,1,0,0,0,0,1,AS_NEW,217.0,C,GAS,1,909.0
25935000,10700000,HOUSE,MIXED_USE_BUILDING,Wallonia,Liège,Waremme,4260,50.641344,5.1438596,2008.0,445,1700.0,4,3,0,0,0,1,0,0,0,0,1,MISSING,253.0,C,FUELOIL,1,1.0
16977000,3745000,HOUSE,VILLA,Flanders,Antwerp,Antwerp,2630,51.1308832,4.3727949,1954.0,175,970.0,4,3,0,0,1,1,20,1,576,0,0,MISSING,537.0,F,FUELOIL,1,1341.0
12770000,2200000,HOUSE,HOUSE,Wallonia,Luxembourg,Virton,6761,49.5594495,5.5720953,1850.0,300,4049.0,4,3,0,0,0,0,0,1,3749,0,0,TO_RENOVATE,544.0,G,WOOD,0,911.0
64629000,3730000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2531,51.1768619,4.5257213,1969.0,126,393.0,3,3,0,0,0,0,0,0,0,0,0,GOOD,542.0,F,GAS,0,658.0
61546000,3800000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2650,51.1505262,4.4399671,1958.0,162,370.0,2,4,0,0,0,1,15,1,220,0,1,TO_RENOVATE,643.0,F,GAS,0,770.0
34757000,4250000,HOUSE,HOUSE,Wallonia,Luxembourg,Marche-en-Famenne,6900,50.2355287,5.3731425,1995.0,287,2245.0,4,6,0,0,0,1,37,1,2049,0,0,GOOD,410.0,E,FUELOIL,1,1598.0
23611000,5350000,HOUSE,EXCEPTIONAL_PROPERTY,Wallonia,Namur,Dinant,5541,50.2140014,4.8275502,1906.0,260,1250.0,4,6,0,0,0,1,0,1,1250,0,1,AS_NEW,323.0,D,FUELOIL,1,1050.0
